borrower_id,person_age,person_income,person_home_ownership,person_emp_length,loan_intent,loan_grade,loan_amnt,loan_int_rate,loan_percent_income,cb_person_default_on_file,cb_person_cred_hist_length,persona,cluster,predicted_prob,risk_tier,recommended_action,loan_status
25493,28,99996,MORTGAGE,6.0,VENTURE,A,10000,5.42,0.1,N,8,Cautious Low-Income Borrower,0,0.0033903248,Low, Auto-Approve,0
25494,30,74797,MORTGAGE,14.0,MEDICAL,E,4800,18.79,0.05,Y,7,Cautious Low-Income Borrower,0,0.9672511,Very High, Decline or Refer to Counselling,1
25495,33,99996,MORTGAGE,14.0,PERSONAL,B,6000,11.11,0.06,N,7,Cautious Low-Income Borrower,0,0.0952265,Low, Auto-Approve,0
25496,31,74797,MORTGAGE,1.0,MEDICAL,D,10000,15.58,0.11,Y,6,Cautious Low-Income Borrower,0,0.9924454,Very High, Decline or Refer to Counselling,1
25497,32,99996,MORTGAGE,16.0,HOMEIMPROVEMENT,A,7000,7.14,0.07,N,9,Cautious Low-Income Borrower,0,0.036585733,Low, Auto-Approve,0
25498,34,99996,MORTGAGE,18.0,PERSONAL,A,9800,7.14,0.1,N,8,Cautious Low-Income Borrower,0,0.013694501,Low, Auto-Approve,0
25499,29,74797,MORTGAGE,2.0,MEDICAL,D,15000,15.33,0.17,Y,10,At-Risk Young Borrower,1,0.98606527,Very High, Decline or Refer to Counselling,1
25500,28,62400,RENT,2.0,VENTURE,B,14000,10.99,0.22,N,10,At-Risk Young Borrower,1,0.020022543,Low, Auto-Approve,0
25501,27,99996,MORTGAGE,0.0,VENTURE,C,3000,12.84,0.03,N,10,Cautious Low-Income Borrower,0,0.23315792,Low, Auto-Approve,0
25502,27,56500,RENT,2.0,HOMEIMPROVEMENT,D,14000,13.87,0.25,N,8,At-Risk Young Borrower,1,0.9328976,Very High, Decline or Refer to Counselling,1
25503,32,63000,RENT,11.0,EDUCATION,A,14000,6.91,0.22,N,5,Cautious Low-Income Borrower,0,0.1235715,Low, Auto-Approve,0
25504,27,88000,MORTGAGE,11.0,HOMEIMPROVEMENT,A,5000,8.9,0.06,N,9,Cautious Low-Income Borrower,0,0.68356955,High,  Senior Review + Collateral Check,1
25505,29,100000,MORTGAGE,2.0,PERSONAL,C,5000,15.96,0.05,N,8,Cautious Low-Income Borrower,0,0.07208667,Low, Auto-Approve,0
25506,30,100000,MORTGAGE,2.0,EDUCATION,D,10000,16.77,0.1,Y,10,Cautious Low-Income Borrower,0,0.17740367,Low, Auto-Approve,0
25507,28,100000,OWN,13.0,VENTURE,C,2000,14.27,0.02,Y,5,Cautious Low-Income Borrower,0,0.0006808716,Low, Auto-Approve,0
25508,30,100000,MORTGAGE,0.0,PERSONAL,D,30000,16.77,0.3,Y,6,At-Risk Young Borrower,1,0.36213297,Medium, Manual Review,0
25509,27,66000,RENT,2.0,VENTURE,C,14000,12.99,0.21,Y,8,At-Risk Young Borrower,1,0.20738429,Low, Auto-Approve,0
25510,30,66996,RENT,0.0,EDUCATION,C,14000,12.84,0.21,N,8,At-Risk Young Borrower,1,0.1640346,Low, Auto-Approve,0
25511,29,68000,RENT,9.0,VENTURE,C,14000,12.61,0.21,Y,8,At-Risk Young Borrower,1,0.15791464,Low, Auto-Approve,0
25512,28,31200,OWN,0.0,EDUCATION,A,4350,5.99,0.14,N,5,Cautious Low-Income Borrower,0,0.0034122958,Low, Auto-Approve,0
25513,31,69000,RENT,2.0,PERSONAL,A,14000,6.03,0.2,N,10,Cautious Low-Income Borrower,0,0.077788055,Low, Auto-Approve,0
25514,27,100000,MORTGAGE,11.0,DEBTCONSOLIDATION,A,7600,6.03,0.08,N,9,Cautious Low-Income Borrower,0,0.006913463,Low, Auto-Approve,0
25515,27,100000,MORTGAGE,1.0,HOMEIMPROVEMENT,A,12000,6.03,0.12,N,6,Cautious Low-Income Borrower,0,0.011176139,Low, Auto-Approve,0
25516,30,100000,MORTGAGE,9.0,MEDICAL,A,12000,8.9,0.12,N,10,Cautious Low-Income Borrower,0,0.033783,Low, Auto-Approve,0
25517,31,100000,MORTGAGE,5.0,EDUCATION,B,5000,12.69,0.05,N,7,Cautious Low-Income Borrower,0,0.0666765,Low, Auto-Approve,0
25518,35,100000,MORTGAGE,14.0,VENTURE,A,10000,6.62,0.1,N,8,Cautious Low-Income Borrower,0,0.0008274489,Low, Auto-Approve,0
25519,27,100000,MORTGAGE,11.0,PERSONAL,A,12000,7.49,0.12,N,6,Cautious Low-Income Borrower,0,0.018398091,Low, Auto-Approve,0
25520,28,100000,MORTGAGE,6.0,DEBTCONSOLIDATION,B,10000,10.99,0.1,N,5,Cautious Low-Income Borrower,0,0.060273476,Low, Auto-Approve,0
25521,33,100000,MORTGAGE,16.0,MEDICAL,B,15000,11.71,0.15,N,9,Cautious Low-Income Borrower,0,0.06859469,Low, Auto-Approve,0
25522,28,100000,MORTGAGE,4.0,DEBTCONSOLIDATION,A,7000,8.9,0.07,N,10,Cautious Low-Income Borrower,0,0.056469157,Low, Auto-Approve,0
25523,35,100000,MORTGAGE,19.0,MEDICAL,B,9000,10.99,0.09,N,8,Cautious Low-Income Borrower,0,0.11658027,Low, Auto-Approve,0
25524,35,73000,RENT,9.0,VENTURE,D,14000,14.59,0.19,Y,8,At-Risk Young Borrower,1,0.5481448,High,  Senior Review + Collateral Check,0
25525,35,100000,MORTGAGE,9.0,EDUCATION,B,6000,9.99,0.06,N,7,Cautious Low-Income Borrower,0,0.034297887,Low, Auto-Approve,0
25526,27,31200,OWN,2.0,HOMEIMPROVEMENT,C,6000,14.35,0.19,N,7,Cautious Low-Income Borrower,0,0.010063013,Low, Auto-Approve,0
25527,28,100000,MORTGAGE,2.0,EDUCATION,A,4000,7.49,0.04,N,8,Cautious Low-Income Borrower,0,0.072316445,Low, Auto-Approve,0
25528,31,100000,MORTGAGE,6.0,MEDICAL,B,6000,10.99,0.06,N,6,Cautious Low-Income Borrower,0,0.042043667,Low, Auto-Approve,0
25529,34,75000,RENT,4.0,DEBTCONSOLIDATION,B,14000,12.69,0.19,N,7,Cautious Low-Income Borrower,0,0.1338578,Low, Auto-Approve,0
25530,31,100000,MORTGAGE,11.0,HOMEIMPROVEMENT,A,8000,6.99,0.08,N,7,Cautious Low-Income Borrower,0,0.015992774,Low, Auto-Approve,0
25531,28,100000,MORTGAGE,0.0,VENTURE,C,18000,13.99,0.18,Y,6,At-Risk Young Borrower,1,0.13139741,Low, Auto-Approve,0
25532,29,100000,MORTGAGE,0.0,EDUCATION,C,12025,13.49,0.12,N,9,Cautious Low-Income Borrower,0,0.12511706,Low, Auto-Approve,0
25533,31,100000,MORTGAGE,15.0,PERSONAL,A,19000,8.49,0.19,N,9,Cautious Low-Income Borrower,0,0.103400774,Low, Auto-Approve,0
25534,31,100000,MORTGAGE,1.0,VENTURE,A,12000,5.42,0.12,N,7,Cautious Low-Income Borrower,0,0.0006121446,Low, Auto-Approve,0
25535,32,69000,RENT,2.0,HOMEIMPROVEMENT,D,14000,15.31,0.2,Y,6,At-Risk Young Borrower,1,0.96919066,Very High, Decline or Refer to Counselling,1
25536,30,100000,MORTGAGE,11.0,VENTURE,D,16000,16.49,0.16,Y,9,At-Risk Young Borrower,1,0.09350922,Low, Auto-Approve,0
25537,31,100000,MORTGAGE,2.0,MEDICAL,A,5000,5.42,0.05,N,8,Cautious Low-Income Borrower,0,0.0030274163,Low, Auto-Approve,0
25538,27,75000,RENT,2.0,VENTURE,A,14000,9.63,0.19,N,7,Cautious Low-Income Borrower,0,0.0039012157,Low, Auto-Approve,0
25539,29,100000,MORTGAGE,1.0,PERSONAL,C,10000,14.79,0.1,N,6,Cautious Low-Income Borrower,0,0.079712465,Low, Auto-Approve,0
25540,32,76254,RENT,3.0,HOMEIMPROVEMENT,B,14000,10.38,0.18,N,5,Cautious Low-Income Borrower,0,0.21947864,Low, Auto-Approve,0
25541,32,88000,MORTGAGE,13.0,DEBTCONSOLIDATION,C,17600,13.49,0.2,Y,10,At-Risk Young Borrower,1,0.4974333,Medium, Manual Review,1
25542,34,100000,MORTGAGE,7.0,EDUCATION,A,12000,7.49,0.12,N,6,Cautious Low-Income Borrower,0,0.013783452,Low, Auto-Approve,0
25543,31,100000,MORTGAGE,5.0,HOMEIMPROVEMENT,B,15000,10.59,0.15,N,10,Cautious Low-Income Borrower,0,0.05436413,Low, Auto-Approve,0
25544,29,100000,MORTGAGE,5.0,PERSONAL,A,10000,7.49,0.1,N,6,Cautious Low-Income Borrower,0,0.020424575,Low, Auto-Approve,0
25545,31,76500,RENT,1.0,EDUCATION,B,14000,11.49,0.18,N,10,Cautious Low-Income Borrower,0,0.20605403,Low, Auto-Approve,0
25546,28,100000,MORTGAGE,12.0,DEBTCONSOLIDATION,B,12000,10.99,0.12,N,8,Cautious Low-Income Borrower,0,0.047520123,Low, Auto-Approve,0
25547,31,78000,RENT,1.0,DEBTCONSOLIDATION,A,14000,9.63,0.18,N,9,Cautious Low-Income Borrower,0,0.16477789,Low, Auto-Approve,0
25548,34,80000,RENT,6.0,EDUCATION,C,14000,14.27,0.17,Y,7,At-Risk Young Borrower,1,0.11747816,Low, Auto-Approve,0
25549,27,100000,OWN,5.0,VENTURE,A,6000,7.66,0.06,N,5,Cautious Low-Income Borrower,0,0.000261029,Low, Auto-Approve,0
25550,33,100000,MORTGAGE,3.0,PERSONAL,B,15000,10.0,0.15,N,7,Cautious Low-Income Borrower,0,0.06879509,Low, Auto-Approve,0
25551,30,100000,MORTGAGE,11.0,EDUCATION,A,12800,6.92,0.13,N,8,Cautious Low-Income Borrower,0,0.0072945203,Low, Auto-Approve,0
25552,32,80000,RENT,4.0,HOMEIMPROVEMENT,A,14000,5.42,0.17,N,9,Cautious Low-Income Borrower,0,0.018038819,Low, Auto-Approve,0
25553,27,100000,MORTGAGE,11.0,PERSONAL,A,14400,7.49,0.14,N,8,Cautious Low-Income Borrower,0,0.027288068,Low, Auto-Approve,0
25554,35,100000,MORTGAGE,19.0,VENTURE,B,1800,9.63,0.02,N,8,Cautious Low-Income Borrower,0,0.0021354142,Low, Auto-Approve,0
25555,28,80000,RENT,8.0,VENTURE,D,14000,14.91,0.17,N,5,At-Risk Young Borrower,1,0.12386715,Low, Auto-Approve,0
25556,33,100000,MORTGAGE,8.0,DEBTCONSOLIDATION,A,6400,7.29,0.06,N,9,Cautious Low-Income Borrower,0,0.01255311,Low, Auto-Approve,0
25557,32,100000,MORTGAGE,2.0,MEDICAL,C,35000,13.48,0.35,N,10,At-Risk Young Borrower,1,0.49568838,Medium, Manual Review,0
25558,30,100000,OWN,0.0,EDUCATION,A,8000,7.29,0.08,N,8,Cautious Low-Income Borrower,0,0.0017033207,Low, Auto-Approve,0
25559,32,100000,MORTGAGE,17.0,MEDICAL,A,4500,5.42,0.04,N,10,Cautious Low-Income Borrower,0,0.012294242,Low, Auto-Approve,0
25560,32,100000,MORTGAGE,4.0,VENTURE,A,9500,5.79,0.1,N,8,Cautious Low-Income Borrower,0,0.0009689512,Low, Auto-Approve,0
25561,27,31000,OWN,4.0,MEDICAL,C,12000,12.73,0.39,Y,6,At-Risk Young Borrower,1,0.016235322,Low, Auto-Approve,0
25562,27,100000,MORTGAGE,1.0,DEBTCONSOLIDATION,C,16000,13.43,0.16,N,5,Cautious Low-Income Borrower,0,0.08994462,Low, Auto-Approve,0
25563,29,100000,OWN,13.0,HOMEIMPROVEMENT,A,10000,6.92,0.1,N,7,Cautious Low-Income Borrower,0,0.00037263788,Low, Auto-Approve,0
25564,31,100000,MORTGAGE,10.0,MEDICAL,A,9950,5.42,0.1,N,7,Cautious Low-Income Borrower,0,0.0066132154,Low, Auto-Approve,0
25565,30,84000,RENT,4.0,MEDICAL,B,14000,12.42,0.17,N,6,Cautious Low-Income Borrower,0,0.081162706,Low, Auto-Approve,0
25566,28,31000,OWN,0.0,HOMEIMPROVEMENT,A,1000,7.4,0.03,N,8,Cautious Low-Income Borrower,0,0.0063338364,Low, Auto-Approve,0
25567,31,31000,OWN,0.0,PERSONAL,A,12500,8.94,0.4,N,8,At-Risk Young Borrower,1,0.006992102,Low, Auto-Approve,0
25568,28,100000,OWN,7.0,HOMEIMPROVEMENT,C,20000,12.68,0.2,Y,6,At-Risk Young Borrower,1,0.0012940753,Low, Auto-Approve,0
25569,28,85000,RENT,6.0,PERSONAL,C,14000,14.65,0.16,Y,9,At-Risk Young Borrower,1,0.119975716,Low, Auto-Approve,0
25570,29,85000,RENT,3.0,DEBTCONSOLIDATION,A,14000,5.42,0.16,N,5,Cautious Low-Income Borrower,0,0.012570665,Low, Auto-Approve,0
25571,27,100000,MORTGAGE,11.0,PERSONAL,F,9000,18.25,0.09,Y,6,Cautious Low-Income Borrower,0,0.2299587,Low, Auto-Approve,0
25572,30,85332,RENT,3.0,VENTURE,C,14000,14.22,0.16,N,7,Cautious Low-Income Borrower,0,0.11510885,Low, Auto-Approve,0
25573,33,31000,OWN,0.0,VENTURE,A,2500,8.38,0.08,N,9,Cautious Low-Income Borrower,0,0.00094397715,Low, Auto-Approve,0
25574,27,100000,MORTGAGE,2.0,MEDICAL,A,16000,6.54,0.16,N,5,Cautious Low-Income Borrower,0,0.011205127,Low, Auto-Approve,0
25575,35,31000,OWN,0.0,MEDICAL,C,4275,10.28,0.14,N,7,Cautious Low-Income Borrower,0,0.005100385,Low, Auto-Approve,0
25576,27,100000,MORTGAGE,0.0,PERSONAL,A,6575,5.79,0.07,N,6,Cautious Low-Income Borrower,0,0.01816201,Low, Auto-Approve,0
25577,28,100000,MORTGAGE,0.0,EDUCATION,A,3950,7.49,0.04,N,5,Cautious Low-Income Borrower,0,0.101983085,Low, Auto-Approve,0
25578,31,100000,MORTGAGE,6.0,HOMEIMPROVEMENT,C,13000,12.61,0.13,N,7,Cautious Low-Income Borrower,0,0.117378496,Low, Auto-Approve,0
25579,29,100000,MORTGAGE,3.0,DEBTCONSOLIDATION,A,4800,5.79,0.05,N,9,Cautious Low-Income Borrower,0,0.006403703,Low, Auto-Approve,0
25580,35,93000,RENT,12.0,VENTURE,C,14000,13.16,0.15,N,6,Cautious Low-Income Borrower,0,0.03929886,Low, Auto-Approve,0
25581,30,100000,MORTGAGE,13.0,PERSONAL,A,10000,6.17,0.1,N,9,Cautious Low-Income Borrower,0,0.006901347,Low, Auto-Approve,0
25582,29,100000,MORTGAGE,13.0,MEDICAL,A,20000,6.54,0.2,N,5,Cautious Low-Income Borrower,0,0.016459288,Low, Auto-Approve,0
25583,27,100000,MORTGAGE,1.0,HOMEIMPROVEMENT,A,20000,6.17,0.2,N,7,Cautious Low-Income Borrower,0,0.022293054,Low, Auto-Approve,0
25584,34,100000,MORTGAGE,8.0,HOMEIMPROVEMENT,A,15000,6.17,0.15,N,10,Cautious Low-Income Borrower,0,0.0057077575,Low, Auto-Approve,0
25585,28,100000,MORTGAGE,12.0,PERSONAL,A,10000,5.42,0.1,N,8,Cautious Low-Income Borrower,0,0.018315203,Low, Auto-Approve,0
25586,30,100000,MORTGAGE,0.0,HOMEIMPROVEMENT,A,3600,7.49,0.04,N,10,Cautious Low-Income Borrower,0,0.059787545,Low, Auto-Approve,0
25587,29,100000,MORTGAGE,1.0,DEBTCONSOLIDATION,A,12000,6.91,0.12,N,10,Cautious Low-Income Borrower,0,0.0065695653,Low, Auto-Approve,0
25588,28,100000,MORTGAGE,3.0,MEDICAL,C,8000,13.98,0.08,Y,6,Cautious Low-Income Borrower,0,0.16321225,Low, Auto-Approve,0
25589,28,100000,OWN,5.0,VENTURE,C,11000,13.61,0.11,Y,8,Cautious Low-Income Borrower,0,0.0010483544,Low, Auto-Approve,0
25590,30,100000,MORTGAGE,14.0,EDUCATION,A,13000,7.88,0.13,N,9,Cautious Low-Income Borrower,0,0.02416291,Low, Auto-Approve,0
25591,27,100000,RENT,7.0,MEDICAL,B,14000,10.62,0.14,N,8,Cautious Low-Income Borrower,0,0.06074901,Low, Auto-Approve,0
25592,33,103560,RENT,5.0,EDUCATION,E,14000,17.56,0.14,N,5,Cautious Low-Income Borrower,0,0.27312827,Medium, Manual Review,0
25593,30,100000,MORTGAGE,4.0,HOMEIMPROVEMENT,A,2000,7.49,0.02,N,5,Cautious Low-Income Borrower,0,0.021363141,Low, Auto-Approve,0
25594,30,105000,RENT,3.0,DEBTCONSOLIDATION,B,14000,11.49,0.13,N,6,Cautious Low-Income Borrower,0,0.07439551,Low, Auto-Approve,0
25595,29,100000,MORTGAGE,9.0,VENTURE,C,25000,13.23,0.25,Y,8,At-Risk Young Borrower,1,0.13485117,Low, Auto-Approve,0
25596,27,100000,MORTGAGE,4.0,EDUCATION,F,20500,18.67,0.2,N,7,At-Risk Young Borrower,1,0.478182,Medium, Manual Review,0
25597,33,100000,MORTGAGE,12.0,VENTURE,B,8000,11.86,0.08,N,7,Cautious Low-Income Borrower,0,0.015126004,Low, Auto-Approve,0
25598,29,100000,MORTGAGE,3.0,PERSONAL,D,13000,15.33,0.13,N,6,Cautious Low-Income Borrower,0,0.12637842,Low, Auto-Approve,0
25599,35,115000,RENT,2.0,EDUCATION,A,14000,7.49,0.12,N,9,Cautious Low-Income Borrower,0,0.030867474,Low, Auto-Approve,0
25600,32,100000,MORTGAGE,4.0,PERSONAL,A,6000,7.14,0.06,N,10,Cautious Low-Income Borrower,0,0.015173635,Low, Auto-Approve,0
25601,33,88000,MORTGAGE,17.0,DEBTCONSOLIDATION,C,20000,13.48,0.23,Y,10,At-Risk Young Borrower,1,0.6414838,High,  Senior Review + Collateral Check,1
25602,31,100000,MORTGAGE,5.0,DEBTCONSOLIDATION,A,11000,7.51,0.11,N,5,Cautious Low-Income Borrower,0,0.023302948,Low, Auto-Approve,0
25603,29,88000,MORTGAGE,6.0,DEBTCONSOLIDATION,E,16000,16.45,0.18,N,8,At-Risk Young Borrower,1,0.983993,Very High, Decline or Refer to Counselling,1
25604,30,110400,RENT,1.0,VENTURE,D,14000,16.89,0.13,N,6,Cautious Low-Income Borrower,0,0.9116856,Very High, Decline or Refer to Counselling,1
25605,29,125000,RENT,2.0,DEBTCONSOLIDATION,A,14000,9.63,0.11,N,6,Cautious Low-Income Borrower,0,0.037646435,Low, Auto-Approve,0
25606,33,100000,MORTGAGE,0.0,DEBTCONSOLIDATION,B,24000,10.25,0.24,N,6,At-Risk Young Borrower,1,0.26741835,Medium, Manual Review,0
25607,34,100000,MORTGAGE,11.0,MEDICAL,C,18000,13.48,0.18,Y,6,At-Risk Young Borrower,1,0.10521511,Low, Auto-Approve,0
25608,28,100000,MORTGAGE,13.0,HOMEIMPROVEMENT,A,12000,7.88,0.12,N,8,Cautious Low-Income Borrower,0,0.019068962,Low, Auto-Approve,0
25609,29,100000,MORTGAGE,8.0,HOMEIMPROVEMENT,B,7000,9.88,0.07,N,10,Cautious Low-Income Borrower,0,0.05325355,Low, Auto-Approve,0
25610,30,100000,MORTGAGE,7.0,PERSONAL,A,1000,6.76,0.01,N,6,Cautious Low-Income Borrower,0,0.0025158226,Low, Auto-Approve,0
25611,31,100000,MORTGAGE,0.0,VENTURE,C,20000,13.48,0.2,Y,6,At-Risk Young Borrower,1,0.15127741,Low, Auto-Approve,0
25612,28,100000,MORTGAGE,13.0,VENTURE,A,13000,8.59,0.13,N,5,Cautious Low-Income Borrower,0,0.0036312516,Low, Auto-Approve,0
25613,28,100000,OWN,7.0,MEDICAL,C,18000,13.92,0.18,Y,9,At-Risk Young Borrower,1,0.0017401229,Low, Auto-Approve,0
25614,35,138000,RENT,2.0,PERSONAL,A,14000,7.9,0.1,N,8,Cautious Low-Income Borrower,0,0.21546413,Low, Auto-Approve,1
25615,33,100000,OWN,3.0,MEDICAL,B,25000,12.18,0.25,N,10,At-Risk Young Borrower,1,0.0011724086,Low, Auto-Approve,0
25616,30,100000,MORTGAGE,14.0,MEDICAL,B,15000,11.14,0.15,N,9,Cautious Low-Income Borrower,0,0.06903375,Low, Auto-Approve,0
25617,29,100000,OWN,0.0,VENTURE,B,15800,11.14,0.16,N,6,Cautious Low-Income Borrower,0,0.00042097148,Low, Auto-Approve,0
25618,28,100000,MORTGAGE,6.0,MEDICAL,B,24000,11.48,0.24,N,9,At-Risk Young Borrower,1,0.104589805,Low, Auto-Approve,0
25619,29,100000,MORTGAGE,4.0,VENTURE,C,20000,13.57,0.2,Y,9,At-Risk Young Borrower,1,0.087931275,Low, Auto-Approve,0
25620,35,100000,OWN,9.0,VENTURE,A,10000,8.59,0.1,N,7,Cautious Low-Income Borrower,0,9.399877e-05,Low, Auto-Approve,0
25621,28,100000,MORTGAGE,3.0,VENTURE,B,5300,11.14,0.05,N,5,Cautious Low-Income Borrower,0,0.0067764428,Low, Auto-Approve,0
25622,32,48000,RENT,3.0,EDUCATION,C,14100,13.49,0.29,N,5,At-Risk Young Borrower,1,0.28603572,Medium, Manual Review,0
25623,28,100000,MORTGAGE,4.0,VENTURE,B,20000,11.48,0.2,N,5,At-Risk Young Borrower,1,0.013875009,Low, Auto-Approve,0
25624,30,83203,RENT,6.0,MEDICAL,A,14100,6.03,0.17,N,8,Cautious Low-Income Borrower,0,0.013551659,Low, Auto-Approve,0
25625,35,30000,RENT,4.0,MEDICAL,C,14125,12.99,0.47,Y,10,At-Risk Young Borrower,1,0.9957682,Very High, Decline or Refer to Counselling,1
25626,29,100000,MORTGAGE,2.0,HOMEIMPROVEMENT,D,20000,14.61,0.2,Y,10,At-Risk Young Borrower,1,0.31425312,Medium, Manual Review,0
25627,32,100000,MORTGAGE,4.0,EDUCATION,A,4500,7.49,0.04,N,5,Cautious Low-Income Borrower,0,0.02895192,Low, Auto-Approve,0
25628,28,30000,RENT,0.0,DEBTCONSOLIDATION,D,14125,14.74,0.47,N,10,At-Risk Young Borrower,1,0.99943465,Very High, Decline or Refer to Counselling,1
25629,27,31897,RENT,8.0,MEDICAL,C,14125,12.68,0.44,N,10,At-Risk Young Borrower,1,0.9943118,Very High, Decline or Refer to Counselling,1
25630,28,100000,MORTGAGE,3.0,EDUCATION,C,10000,12.84,0.1,Y,5,Cautious Low-Income Borrower,0,0.05912843,Low, Auto-Approve,0
25631,31,100000,MORTGAGE,0.0,HOMEIMPROVEMENT,A,15000,9.63,0.15,N,7,Cautious Low-Income Borrower,0,0.051350065,Low, Auto-Approve,0
25632,35,88000,MORTGAGE,4.0,PERSONAL,D,10000,14.11,0.11,Y,6,Cautious Low-Income Borrower,0,0.6741124,High,  Senior Review + Collateral Check,1
25633,27,100000,MORTGAGE,0.0,VENTURE,C,16000,13.48,0.16,Y,6,Cautious Low-Income Borrower,0,0.09525015,Low, Auto-Approve,0
25634,33,34800,RENT,17.0,HOMEIMPROVEMENT,B,14125,10.37,0.41,N,8,At-Risk Young Borrower,1,0.99794334,Very High, Decline or Refer to Counselling,1
25635,30,36500,RENT,5.0,EDUCATION,A,14125,8.9,0.39,N,7,At-Risk Young Borrower,1,0.991905,Very High, Decline or Refer to Counselling,1
25636,27,100000,MORTGAGE,2.0,MEDICAL,A,2000,8.0,0.02,N,5,Cautious Low-Income Borrower,0,0.018628234,Low, Auto-Approve,0
25637,28,100000,MORTGAGE,2.0,PERSONAL,A,13500,9.38,0.14,N,9,Cautious Low-Income Borrower,0,0.026554456,Low, Auto-Approve,0
25638,27,100000,MORTGAGE,2.0,MEDICAL,C,10000,12.09,0.1,Y,9,Cautious Low-Income Borrower,0,0.06905656,Low, Auto-Approve,0
25639,27,39000,RENT,5.0,EDUCATION,A,14125,8.49,0.36,N,5,At-Risk Young Borrower,1,0.99659234,Very High, Decline or Refer to Counselling,1
25640,33,100000,MORTGAGE,2.0,VENTURE,C,7000,13.48,0.07,N,6,Cautious Low-Income Borrower,0,0.11993568,Low, Auto-Approve,0
25641,30,100000,MORTGAGE,5.0,PERSONAL,C,7500,11.59,0.07,Y,6,Cautious Low-Income Borrower,0,0.12755072,Low, Auto-Approve,0
25642,31,100000,MORTGAGE,8.0,VENTURE,B,7000,10.08,0.07,N,10,Cautious Low-Income Borrower,0,0.0066935513,Low, Auto-Approve,0
25643,28,46400,RENT,6.0,DEBTCONSOLIDATION,C,14125,13.48,0.3,N,5,At-Risk Young Borrower,1,0.29966035,Medium, Manual Review,0
25644,33,100000,MORTGAGE,1.0,HOMEIMPROVEMENT,B,25000,10.39,0.25,N,8,At-Risk Young Borrower,1,0.16681676,Low, Auto-Approve,0
25645,29,40000,RENT,3.0,MEDICAL,B,14150,12.69,0.35,N,7,At-Risk Young Borrower,1,0.9870639,Very High, Decline or Refer to Counselling,1
25646,35,100000,MORTGAGE,13.0,EDUCATION,F,12000,15.76,0.12,N,6,Cautious Low-Income Borrower,0,0.24410643,Low, Auto-Approve,0
25647,34,30000,OWN,3.0,HOMEIMPROVEMENT,C,8875,14.27,0.3,Y,8,At-Risk Young Borrower,1,0.0056798044,Low, Auto-Approve,0
25648,29,100000,MORTGAGE,7.0,MEDICAL,C,15000,12.04,0.15,N,5,Cautious Low-Income Borrower,0,0.13303132,Low, Auto-Approve,0
25649,27,100000,MORTGAGE,10.0,MEDICAL,B,12000,9.96,0.12,N,10,Cautious Low-Income Borrower,0,0.026065666,Low, Auto-Approve,0
25650,27,100000,MORTGAGE,0.0,HOMEIMPROVEMENT,A,5000,8.07,0.05,N,10,Cautious Low-Income Borrower,0,0.08097374,Low, Auto-Approve,0
25651,33,88296,MORTGAGE,0.0,DEBTCONSOLIDATION,E,15000,15.88,0.17,N,8,At-Risk Young Borrower,1,0.9953107,Very High, Decline or Refer to Counselling,1
25652,32,30000,RENT,5.0,EDUCATION,C,14300,13.49,0.48,N,8,At-Risk Young Borrower,1,0.9964379,Very High, Decline or Refer to Counselling,1
25653,27,30000,RENT,0.0,MEDICAL,B,14300,10.39,0.48,N,6,At-Risk Young Borrower,1,0.9981084,Very High, Decline or Refer to Counselling,1
25654,27,100500,MORTGAGE,11.0,EDUCATION,C,15000,14.65,0.15,N,6,Cautious Low-Income Borrower,0,0.07828469,Low, Auto-Approve,0
25655,30,31800,RENT,2.0,VENTURE,B,14400,10.75,0.45,N,7,At-Risk Young Borrower,1,0.9975733,Very High, Decline or Refer to Counselling,1
25656,35,100596,MORTGAGE,2.0,PERSONAL,B,25000,10.59,0.25,N,8,At-Risk Young Borrower,1,0.15046312,Low, Auto-Approve,0
25657,30,100800,MORTGAGE,5.0,VENTURE,B,22000,12.42,0.22,N,7,At-Risk Young Borrower,1,0.019006964,Low, Auto-Approve,0
25658,29,36000,RENT,0.0,MEDICAL,B,14400,10.62,0.4,N,6,At-Risk Young Borrower,1,0.99644154,Very High, Decline or Refer to Counselling,1
25659,35,100843,MORTGAGE,6.0,MEDICAL,C,2800,12.87,0.03,N,5,Cautious Low-Income Borrower,0,0.13058971,Low, Auto-Approve,0
25660,27,88970,MORTGAGE,5.0,DEBTCONSOLIDATION,B,20000,11.99,0.22,N,6,At-Risk Young Borrower,1,0.429795,Medium, Manual Review,1
25661,28,101000,MORTGAGE,4.0,EDUCATION,B,5000,9.91,0.05,N,5,Cautious Low-Income Borrower,0,0.07129776,Low, Auto-Approve,0
25662,32,101000,MORTGAGE,12.0,DEBTCONSOLIDATION,B,8000,11.49,0.08,N,5,Cautious Low-Income Borrower,0,0.089029774,Low, Auto-Approve,0
25663,32,101000,MORTGAGE,5.0,EDUCATION,C,3375,14.79,0.03,N,8,Cautious Low-Income Borrower,0,0.13589497,Low, Auto-Approve,0
25664,33,101000,MORTGAGE,8.0,HOMEIMPROVEMENT,A,5000,7.49,0.05,N,7,Cautious Low-Income Borrower,0,0.023822429,Low, Auto-Approve,0
25665,31,101000,MORTGAGE,5.0,EDUCATION,A,18000,8.49,0.18,N,6,Cautious Low-Income Borrower,0,0.038971964,Low, Auto-Approve,0
